strength,cement,x_cement,x_slag,x_fly_ash,x_water,x_sp,x_coarse_agg,x_fine_agg,x_age
57.987678527832031,331.44000244140625,331.44000244140625,307.18026733398438,0,154.09196472167969,5.9284052848815918,801,725.371826171875,28
56.427223205566406,298.94338989257812,298.94338989257812,358.62832641601562,0,139.87625122070312,2.6351969242095947,801,723.9293212890625,28
61.291049957275391,403.73504638671875,403.73504638671875,270.63418579101562,0,167.65135192871094,12.958173751831055,801,669.03350830078125,28
59.806842803955078,370.9222412109375,370.9222412109375,265.58316040039062,0,166.40132141113281,12.64134407043457,801,708.46453857421875,28
61.477535247802734,407.30838012695312,407.30838012695312,236.65675354003906,0,180.07455444335938,20.607807159423828,801,679.3651123046875,28
58.396316528320312,340.38003540039062,340.38003540039062,295.60150146484375,0,156.81072998046875,7.4963068962097168,801,723.7237548828125,28
57.954879760742188,330.49905395507812,330.49905395507812,325.208984375,0,149.621337890625,5.0846743583679199,801,713.5982666015625,28
62.247871398925781,423.9439697265625,423.9439697265625,249.35746765136719,0,164.93856811523438,11.509486198425293,801,674.2630615234375,28
60.608478546142578,388.57989501953125,388.57989501953125,249.87626647949219,0,167.96731567382812,15.031970977783203,801,702.55706787109375,28
62.168701171875,422.40545654296875,422.40545654296875,242.52056884765625,0,168.51930236816406,14.832529067993164,801,675.73468017578125,28
63.165168762207031,445.48733520507812,445.48733520507812,208.70283508300781,0,171.76876831054688,13.213882446289062,801,684.83953857421875,28
65.085586547851562,489.30096435546875,489.30096435546875,224.90151977539062,0,161.67398071289062,7.2131557464599609,801,640.92266845703125,28
63.21099853515625,445.96343994140625,445.96343994140625,206.9356689453125,0.90525710582733154,185.23118591308594,22.269763946533203,801,662.70709228515625,28
59.041156768798828,353.954345703125,353.954345703125,296.58877563476562,0,153.84785461425781,5.1961350440979004,801,714.42523193359375,28
57.111763000488281,313.40908813476562,313.40908813476562,333.78073120117188,0,155.4390869140625,5.6025853157043457,801,715.781005859375,28
52.355293273925781,216.04595947265625,216.04595947265625,355.23907470703125,0,151.23216247558594,11.110636711120605,802.84912109375,788.53533935546875,28
53.561347961425781,236.09402465820312,236.09402465820312,358.42611694335938,0,159.04998779296875,20.125995635986328,801,750.31622314453125,28
58.830902099609375,349.23883056640625,349.23883056640625,303.61239624023438,0,151.12802124023438,4.9344301223754883,801,715.09881591796875,28
60.601612091064453,388.1387939453125,388.1387939453125,288.8863525390625,0,152.47705078125,4.0360546112060547,801,690.47418212890625,28
59.956691741943359,374.07208251953125,374.07208251953125,293.73858642578125,0,153.69833374023438,6.9279251098632812,801,695.57550048828125,28
58.631107330322266,345.177001953125,345.177001953125,282.7161865234375,0,171.14649963378906,18.00007438659668,801,706.97265625,28
52.684379577636719,223.04550170898438,223.04550170898438,357.3504638671875,3.3711967468261719,156.13185119628906,10.952058792114258,805.016845703125,769.14459228515625,28
57.741519927978516,326.31716918945312,326.31716918945312,318.970458984375,0,155.4454345703125,5.8923439979553223,801,717.38690185546875,28
63.187934875488281,445.652099609375,445.652099609375,205.01115417480469,0,186.70819091796875,24.754833221435547,801,661.8861083984375,28
61.780063629150391,414.3726806640625,414.3726806640625,269.68350219726562,0,147.65895080566406,0.58263540267944336,801,691.71484375,28
57.410285949707031,319.39169311523438,319.39169311523438,310.22805786132812,0,153.8184814453125,10.31376838684082,801,730.26025390625,28
53.019214630126953,227.51663208007812,227.51663208007812,354.87240600585938,7.8324928283691406,159.26162719726562,17.958467483520508,803.38037109375,754.1904296875,28
63.469577789306641,453.18524169921875,453.18524169921875,247.00065612792969,0,149.50297546386719,3.4631485939025879,801,670.86041259765625,28
54.556465148925781,257.69329833984375,257.69329833984375,357.12542724609375,0,146.8345947265625,6.8030734062194824,801,755.5562744140625,28
63.813957214355469,459.7596435546875,459.7596435546875,227.95005798339844,1.5308589935302734,166.72549438476562,11.888391494750977,801,656.15789794921875,28
57.784080505371094,328.5538330078125,328.5538330078125,324.11053466796875,0,136.26171875,0,801,735.0865478515625,28
57.034515380859375,311.2762451171875,311.2762451171875,346.25921630859375,0,139.92254638671875,0.93337392807006836,801,725.62109375,28
51.388236999511719,204.49368286132812,204.49368286132812,352.33395385742188,0,141.10002136230469,4.8025503158569336,801,821.28228759765625,28
55.750759124755859,283.40106201171875,283.40106201171875,330.91644287109375,0,155.4827880859375,12.187423706054688,801,742.02459716796875,28
51.018215179443359,198.45114135742188,198.45114135742188,355.02716064453125,15.890572547912598,138.91578674316406,5.2778911590576172,803.017333984375,808.4327392578125,28
60.507164001464844,386.54290771484375,386.54290771484375,259.6044921875,0,161.37841796875,8.3431711196899414,801,708.14349365234375,28
63.293701171875,448.09396362304688,448.09396362304688,209.75732421875,0,183.87953186035156,23.653282165527344,801,658.62841796875,28
55.859062194824219,285.61660766601562,285.61660766601562,346.5155029296875,0,153.2962646484375,6.6564855575561523,801,731.9276123046875,28
60.955978393554688,395.90542602539062,395.90542602539062,275.465087890625,0,148.99725341796875,2.3281974792480469,801,701.3162841796875,28
63.019542694091797,441.35150146484375,441.35150146484375,244.82913208007812,0,164.1796875,9.424626350402832,801,664.2274169921875,28
54.171913146972656,250.0521240234375,250.0521240234375,342.71783447265625,0,165.90220642089844,17.121925354003906,802.47247314453125,746.74591064453125,28
64.671226501464844,478.11550903320312,478.11550903320312,207.9342041015625,0,171.88383483886719,14.070610046386719,801,652.0084228515625,28
53.265907287597656,230.30059814453125,230.30059814453125,351.84286499023438,0.49239996075630188,161.21041870117188,17.132768630981445,801,763.0335693359375,28
63.649917602539062,455.54598999023438,455.54598999023438,219.54495239257812,0,168.39666748046875,14.249689102172852,801,666.27508544921875,28
62.581954956054688,432.36724853515625,432.36724853515625,236.18376159667969,0,174.943603515625,13.297195434570312,801,667.2205810546875,28
63.253044128417969,446.2698974609375,446.2698974609375,227.83343505859375,0,173.42901611328125,13.935646057128906,801,662.5443115234375,28
66.206031799316406,514.114990234375,514.114990234375,188.29702758789062,0.62110137939453125,170.002197265625,9.8090496063232422,801,641.16815185546875,28
56.232131958007812,293.11123657226562,293.11123657226562,332.7296142578125,0,156.683837890625,10.210631370544434,801,731.277099609375,28
57.773994445800781,327.951171875,327.951171875,287.09869384765625,0,175.39241027832031,18.276035308837891,801,715.294189453125,28
57.312511444091797,316.79461669921875,316.79461669921875,326.59613037109375,0,156.66099548339844,7.6567244529724121,801,716.3038330078125,28
56.876434326171875,307.580078125,307.580078125,328.1258544921875,1.7012696266174316,156.87924194335938,11.218583106994629,801,718.50732421875,28
49.142360687255859,177.67251586914062,177.67251586914062,359.39999389648438,26.858566284179688,124.37075805664062,3.9334225654602051,824.0372314453125,808.7401123046875,28
55.918491363525391,286.78860473632812,286.78860473632812,352.85040283203125,0,143.212646484375,1.8584246635437012,801,739.30230712890625,28
60.872032165527344,393.73358154296875,393.73358154296875,273.01947021484375,0,154.08522033691406,5.9000401496887207,801,697.2742919921875,28
62.321693420410156,426.49209594726562,426.49209594726562,243.35298156738281,0,154.08522033691406,5.9000401496887207,801,694.18212890625,28
55.806919097900391,284.68115234375,284.68115234375,328.70230102539062,0,160.40837097167969,11.72216796875,801,738.49853515625,28
61.695411682128906,411.88446044921875,411.88446044921875,252.33247375488281,0,158.80691528320312,8.6479434967041016,801,692.340576171875,28
60.994918823242188,397.4696044921875,397.4696044921875,283.41693115234375,0,150.35427856445312,0.30639663338661194,801,692.46533203125,28
52.646507263183594,221.08062744140625,221.08062744140625,357.60723876953125,4.8581585884094238,154.75643920898438,15.182634353637695,805.642822265625,765.88458251953125,28
61.834686279296875,415.87753295898438,415.87753295898438,246.50619506835938,0,165.08940124511719,9.6280813217163086,802.72454833984375,685.1866455078125,28
63.445892333984375,451.43856811523438,451.43856811523438,245.87503051757812,0,157.31802368164062,4.4337000846862793,801,664.94720458984375,28
65.745834350585938,502.5794677734375,502.5794677734375,185.25643920898438,0,174.37504577636719,15.142253875732422,801,646.65911865234375,28
60.608722686767578,388.67230224609375,388.67230224609375,293.41778564453125,0,146.85867309570312,1.5470877885818481,801,693.5166015625,28
50.063549041748047,186.28854370117188,186.28854370117188,357.45895385742188,53.326667785644531,130.4019775390625,2.5566060543060303,801,793.97979736328125,28
63.362472534179688,448.77127075195312,448.77127075195312,211.6871337890625,0,180.53994750976562,18.404561996459961,801,664.60968017578125,28
59.57232666015625,365.827392578125,365.827392578125,295.95748901367188,0,146.43534851074219,3.0400872230529785,801,712.752197265625,28
58.12432861328125,334.97869873046875,334.97869873046875,299.04733276367188,0,150.69866943359375,6.6203422546386719,801,732.66729736328125,28
55.319194793701172,274.2099609375,274.2099609375,343.35910034179688,0,161.79335021972656,19.394802093505859,801,725.25537109375,28
62.029411315917969,419.16961669921875,419.16961669921875,231.64547729492188,0,176.28082275390625,17.91880989074707,801,678.997802734375,28
63.623954772949219,454.69891357421875,454.69891357421875,214.78277587890625,0,168.31448364257812,11.440119743347168,801,674.77618408203125,28
55.986312866210938,288.3076171875,288.3076171875,344.96954345703125,0,161.12373352050781,11.651049613952637,801,717.96038818359375,28
60.006446838378906,375.7601318359375,375.7601318359375,305.3096923828125,0,147.17472839355469,0,801,695.7679443359375,28
50.9342041015625,196.95693969726562,196.95693969726562,359.39999389648438,33.924034118652344,137.86985778808594,5.889467716217041,802.598388671875,788.373779296875,28
55.289379119873047,273.67645263671875,273.67645263671875,351.1751708984375,0,146.74118041992188,5.2748551368713379,801.87994384765625,746.264892578125,28
49.387542724609375,179.76123046875,179.76123046875,353.9013671875,58.016983032226562,125.83285522460938,3.2598309516906738,804.5667724609375,799.67333984375,28
54.997539520263672,267.59661865234375,267.59661865234375,355.66455078125,3.4242246150970459,151.28196716308594,9.788299560546875,801,736.2568359375,28
55.726848602294922,282.13247680664062,282.13247680664062,334.62191772460938,0,159.93231201171875,14.04389762878418,801,733.28192138671875,28
65.881401062011719,508.091552734375,508.091552734375,210.82579040527344,0,160.9998779296875,3.9022965431213379,801,640.19281005859375,28
57.767276763916016,327.62640380859375,327.62640380859375,313.56658935546875,3.3688557147979736,163.63093566894531,12.305238723754883,801,703.51458740234375,28
55.564811706542969,279.12274169921875,279.12274169921875,352.49578857421875,0,158.319580078125,11.965681076049805,801.756103515625,721.35260009765625,28
62.262123107910156,424.20901489257812,424.20901489257812,249.58988952636719,0,164.12828063964844,9.321014404296875,801,676.76416015625,28
61.904315948486328,417.515380859375,417.515380859375,230.1881103515625,3.1034190654754639,176.68299865722656,18.525867462158203,801,677.99652099609375,28
58.005058288574219,331.77691650390625,331.77691650390625,324.57791137695312,0,142.99549865722656,0,801,724.6622314453125,28
54.693077087402344,259.65771484375,259.65771484375,358.29547119140625,0,154.34890747070312,11.957064628601074,801,739.753173828125,28
66.940727233886719,530.9462890625,530.9462890625,143.03662109375,0,185.58737182617188,21.403970718383789,801,643.03814697265625,28
60.099628448486328,377.16387939453125,377.16387939453125,288.26171875,0,159.44921875,10.057697296142578,801,689.0802001953125,28
59.642078399658203,367.500244140625,367.500244140625,282.59494018554688,0,156.45297241210938,5.4037432670593262,801,712.06060791015625,28
49.780693054199219,184.7562255859375,184.7562255859375,352.03799438476562,38.856842041015625,129.32936096191406,2.1451578140258789,807.8760986328125,810.01080322265625,28
62.076160430908203,420.1934814453125,420.1934814453125,254.2882080078125,0,165.56565856933594,11.108914375305176,801,672.856201171875,28
66.848945617675781,529.419921875,529.419921875,171.06973266601562,0,168.32713317871094,12.615170478820801,801,642.58062744140625,28
60.265213012695312,381.03610229492188,381.03610229492188,290.59796142578125,0,158.86701965332031,9.0945968627929688,801,684.416748046875,28
59.956729888916016,374.587646484375,374.587646484375,269.79266357421875,0,173.13304138183594,14.706422805786133,801,691.7926025390625,28
56.570266723632812,300.885986328125,300.885986328125,321.96963500976562,0,155.11595153808594,10.954519271850586,801,735.08636474609375,28
66.032196044921875,509.40069580078125,509.40069580078125,176.96221923828125,0,180.92498779296875,15.87255859375,801,640.85211181640625,28
64.507308959960938,475.0557861328125,475.0557861328125,218.10760498046875,0,173.00701904296875,14.502832412719727,801,643.3392333984375,28
58.929622650146484,351.47988891601562,351.47988891601562,300.44967651367188,0,161.73193359375,11.774871826171875,801,698.575927734375,28
64.434127807617188,473.17196655273438,473.17196655273438,200.05780029296875,0.74726063013076782,174.62548828125,16.76692008972168,801.119873046875,658.5233154296875,28
51.835830688476562,208.72219848632812,208.72219848632812,358.6982421875,19.791400909423828,146.10552978515625,11.212779998779297,801,779.48248291015625,28
59.297752380371094,359.6676025390625,359.6676025390625,297.74557495117188,0,152.40232849121094,7.1695013046264648,801,707.02740478515625,28
52.0902099609375,213.05836486816406,213.05836486816406,357.78622436523438,15.017158508300781,149.14085388183594,16.288566589355469,801,772.72119140625,28
59.860443115234375,371.73321533203125,371.73321533203125,290.6363525390625,0,152.324951171875,6.0400938987731934,801,703.27783203125,28
60.790908813476562,392.26296997070312,392.26296997070312,266.30374145507812,0,158.04046630859375,6.0400938987731934,801,701.3651123046875,28
54.478359222412109,256.0947265625,256.0947265625,344.74203491210938,0,179.26629638671875,24.491611480712891,803.03521728515625,717.3824462890625,28
58.369697570800781,339.80548095703125,339.80548095703125,303.552978515625,1.2499399185180664,160.91471862792969,9.7263755798339844,801,708.7628173828125,28
62.446338653564453,428.26092529296875,428.26092529296875,233.733154296875,0,170.893798828125,13.16471004486084,801,677.95989990234375,28
58.317237854003906,338.52239990234375,338.52239990234375,305.3834228515625,0,168.32566833496094,15.892967224121094,801,695.8880615234375,28
53.281402587890625,230.68890380859375,230.68890380859375,357.88070678710938,0.064000733196735382,155.80473327636719,16.506828308105469,801,763.0673828125,28
64.931404113769531,484.4345703125,484.4345703125,197.97076416015625,0,184.0399169921875,18.730083465576172,801,638.8370361328125,28
63.373653411865234,449.30902099609375,449.30902099609375,238.25942993164062,0,167.05567932128906,10.538646697998047,801,658.84979248046875,28
66.86761474609375,530.37957763671875,530.37957763671875,161.96456909179688,0,169.44004821777344,10.297962188720703,801,651.93048095703125,28
58.988609313964844,353.28225708007812,353.28225708007812,309.40093994140625,0.56002199649810791,143.08609008789062,0,801,717.68310546875,28
63.703723907470703,457.01016235351562,457.01016235351562,227.87896728515625,0,157.49700927734375,5.172461986541748,801,676.4537353515625,28
63.416664123535156,450.70077514648438,450.70077514648438,227.32266235351562,0.051519419997930527,171.03938293457031,15.191135406494141,801.77301025390625,658.93402099609375,28
51.380435943603516,203.81759643554688,203.81759643554688,359.39999389648438,3.9762654304504395,142.67228698730469,16.541845321655273,802.4774169921875,796.12701416015625,28
61.135429382324219,400.067626953125,400.067626953125,248.61746215820312,0,165.81875610351562,14.489845275878906,801,695.018798828125,28
66.403610229492188,518.54058837890625,518.54058837890625,169.78256225585938,2.5899903774261475,177.26258850097656,16.008216857910156,801,639.82855224609375,28
60.993923187255859,397.24407958984375,397.24407958984375,271.34774780273438,0,155.84231567382812,9.1210155487060547,801,690.4573974609375,28
63.616561889648438,454.43414306640625,454.43414306640625,229.79042053222656,0,163.63520812988281,9.1210155487060547,801,667.03173828125,28
49.976692199707031,184.90414428710938,184.90414428710938,357.01519775390625,18.379220962524414,129.43287658691406,0,801,834.28106689453125,28
51.315956115722656,201.70567321777344,201.70567321777344,358.74154663085938,15.381661415100098,138.84193420410156,4.5782923698425293,801,804.76324462890625,28
57.064868927001953,311.55731201171875,311.55731201171875,322.48446655273438,0,154.91416931152344,6.801429271697998,801,728.25518798828125,28
55.762165069580078,283.6126708984375,283.6126708984375,342.5345458984375,0,146.76992797851562,4.476142406463623,801,746.6192626953125,28
65.3795166015625,494.83755493164062,494.83755493164062,169.5635986328125,1.3966968059539795,189.60636901855469,23.193801879882812,801,645.41455078125,28
64.160934448242188,466.46487426757812,466.46487426757812,206.28170776367188,0,178.08160400390625,16.460432052612305,801,656.72381591796875,28
58.235065460205078,336.94219970703125,336.94219970703125,290.21905517578125,0.54807126522064209,166.63276672363281,16.735408782958984,801,712.93499755859375,28
54.920925140380859,264.38702392578125,264.38702392578125,351.80465698242188,0,170.73614501953125,19.952304840087891,801,717.13238525390625,28
57.015853881835938,310.3448486328125,310.3448486328125,317.982177734375,0.0054716849699616432,154.07150268554688,9.3850326538085938,801,732.22332763671875,28
63.083290100097656,443.45370483398438,443.45370483398438,225.081298828125,0,183.18525695800781,18.911212921142578,801,653.380859375,28
62.579132080078125,431.5589599609375,431.5589599609375,231.73138427734375,0,169.83064270019531,15.599544525146484,801,675.29193115234375,28
64.173141479492188,468.23501586914062,468.23501586914062,197.02294921875,0,170.3585205078125,15.775355339050293,801,672.62066650390625,28
62.016353607177734,419.09457397460938,419.09457397460938,262.28228759765625,0.032513618469238281,154.99183654785156,4.6777482032775879,801,682.93359375,28
65.041191101074219,486.70602416992188,486.70602416992188,182.57427978515625,0,184.5281982421875,19.106601715087891,801,651.09735107421875,28
59.524700164794922,365.27447509765625,365.27447509765625,284.85430908203125,1.556363582611084,151.79400634765625,3.9559192657470703,801,716.5772705078125,28
55.970317840576172,287.66665649414062,287.66665649414062,343.2396240234375,0,167.03280639648438,17.579914093017578,801,708.49346923828125,28
56.621898651123047,302.78497314453125,302.78497314453125,300.51907348632812,0,171.6546630859375,18.877056121826172,801,730.17669677734375,28
57.654441833496094,324.38430786132812,324.38430786132812,300.51907348632812,0,167.98458862304688,18.877056121826172,801,712.247314453125,28
57.167217254638672,313.43899536132812,313.43899536132812,319.6541748046875,0,157.8856201171875,9.1751766204833984,801,723.858642578125,28
60.528743743896484,386.591796875,386.591796875,281.38839721679688,0,149.95706176757812,1.7986912727355957,801,704.27642822265625,28
57.444175720214844,320.6510009765625,320.6510009765625,313.78439331054688,2.6589181423187256,149.51388549804688,4.5390329360961914,801,732.8653564453125,28
54.729316711425781,260.226806640625,260.226806640625,353.05001831054688,0,159.78750610351562,15.96653938293457,801,734.98150634765625,28
57.381912231445312,318.39727783203125,318.39727783203125,306.31103515625,0,159.25360107421875,10.565153121948242,801,729.4853515625,28
57.608894348144531,323.50762939453125,323.50762939453125,339.545166015625,0,145.10870361328125,1.6738395690917969,801,714.1768798828125,28
61.353809356689453,404.26055908203125,404.26055908203125,266.51968383789062,0,158.97251892089844,6.759157657623291,801,687.50048828125,28
62.124969482421875,421.36953735351562,421.36953735351562,250.69976806640625,0,163.90937805175781,8.5217733383178711,801,679.511962890625,28
50.384746551513672,191.27218627929688,191.27218627929688,355.5574951171875,49.382637023925781,133.89053344726562,0.30859816074371338,801,793.600830078125,28
62.993339538574219,441.29071044921875,441.29071044921875,235.09317016601562,0,156.65386962890625,4.555389404296875,801,686.419189453125,28
59.996597290039062,374.73760986328125,374.73760986328125,270.711181640625,0,159.84585571289062,9.6389198303222656,801,709.0787353515625,28
57.205680847167969,314.429931640625,314.429931640625,335.706787109375,0,149.17486572265625,6.1150078773498535,801,718.5859375,28
54.472862243652344,255.31866455078125,255.31866455078125,347.11453247070312,0,178.72305297851562,23.5164794921875,801,719.33984375,28
55.50811767578125,277.71649169921875,277.71649169921875,356.954833984375,0,158.78984069824219,12.003534317016602,801,718.5478515625,28
64.3665771484375,471.48971557617188,471.48971557617188,219.92518615722656,0,166.93505859375,11.164565086364746,801,654.498046875,28
58.778583526611328,348.713623046875,348.713623046875,296.4107666015625,0,170.65896606445312,17.725021362304688,801,690.50390625,28
55.888351440429688,285.99423217773438,285.99423217773438,334.34027099609375,0,158.24656677246094,10.590583801269531,801,734.8408203125,28
59.793624877929688,370.624267578125,370.624267578125,266.3721923828125,0,175.34597778320312,20.321306228637695,801,691.34869384765625,28
55.818809509277344,285.10198974609375,285.10198974609375,339.98687744140625,0,155.35633850097656,13.146800994873047,801.8896484375,729.53070068359375,28
56.048194885253906,289.18331909179688,289.18331909179688,328.17703247070312,0,164.95565795898438,18.222467422485352,801,723.47393798828125,28
50.041183471679688,185.94485473632812,185.94485473632812,359.39999389648438,8.7125558853149414,130.161376953125,4.5515375137329102,805.67059326171875,830.5714111328125,28
53.328193664550781,232.33259582519531,232.33259582519531,352.84494018554688,1.9772357940673828,162.6328125,24.13279914855957,801,750.0921630859375,28
55.096595764160156,269.76126098632812,269.76126098632812,353.11593627929688,0,161.5189208984375,20.141880035400391,801,719.4742431640625,28
55.248741149902344,271.78945922851562,271.78945922851562,329.67681884765625,0,170.66622924804688,20.271266937255859,801,731.608642578125,28
61.708629608154297,412.317138671875,412.317138671875,265.4632568359375,0,158.70188903808594,8.2121086120605469,801,679.31805419921875,28
56.781982421875,304.99716186523438,304.99716186523438,321.64361572265625,0,159.02020263671875,12.770771980285645,801,725.58074951171875,28
57.760482788085938,327.28298950195312,327.28298950195312,322.08404541015625,0,161.42520141601562,10.577987670898438,801.97833251953125,701.66400146484375,28
58.586563110351562,345.03872680664062,345.03872680664062,320.08392333984375,0,146.30816650390625,4.565974235534668,801,708.0155029296875,28
57.208385467529297,314.44219970703125,314.44219970703125,309.95928955078125,0,174.98471069335938,21.328611373901367,801,703.2974853515625,28
54.118614196777344,249.01242065429688,249.01242065429688,349.3729248046875,5.6337966918945312,161.60478210449219,18.947658538818359,801,739.44097900390625,28
52.566604614257812,219.6983642578125,219.6983642578125,357.5616455078125,2.2258031368255615,151.3785400390625,17.438732147216797,801,775.709228515625,28
61.574214935302734,410.66952514648438,410.66952514648438,253.56950378417969,0.12363158911466599,161.45669555664062,9.1056718826293945,804.1341552734375,685.953369140625,28
66.149436950683594,513.91357421875,513.91357421875,172.47735595703125,0,177.65374755859375,12.237652778625488,801,647.730224609375,28
52.369056701660156,216.63442993164062,216.63442993164062,359.39999389648438,12.934182167053223,150.78982543945312,12.797140121459961,802.4478759765625,770.00909423828125,28
60.277946472167969,381.60897827148438,381.60897827148438,286.42544555664062,0,147.00167846679688,3.8282194137573242,801,705.148193359375,28
57.355010986328125,317.70782470703125,317.70782470703125,314.449462890625,0,152.05947875976562,7.108849048614502,801,732.6868896484375,28
64.992729187011719,485.69775390625,485.69775390625,189.73458862304688,0,173.13632202148438,15.454343795776367,801,659.989501953125,28
64.090744018554688,465.46798706054688,465.46798706054688,205.36512756347656,0.042731866240501404,174.53553771972656,13.252452850341797,801,665.3486328125,28
61.111259460449219,399.15029907226562,399.15029907226562,266.2825927734375,0,153.82843017578125,4.4733586311340332,801,700.27777099609375,28
64.233352661132812,469.79360961914062,469.79360961914062,208.77359008789062,0,172.83686828613281,18.046323776245117,801,654.5618896484375,28
50.239356994628906,187.81901550292969,187.81901550292969,359.39999389648438,11.908928871154785,131.47331237792969,4.137934684753418,804.4482421875,825.8250732421875,28
49.170242309570312,177.75518798828125,177.75518798828125,359.39999389648438,14.737005233764648,124.42862701416016,2.6479687690734863,823.7254638671875,822.31817626953125,28
49.754150390625,181.25088500976562,181.25088500976562,359.39999389648438,40.388946533203125,126.87561798095703,0.43807968497276306,801.24163818359375,815.417236328125,28
55.707504272460938,281.83139038085938,281.83139038085938,348.97836303710938,0,156.5989990234375,10.105049133300781,801,726.49859619140625,28
51.371784210205078,202.41127014160156,202.41127014160156,359.39999389648438,2.4638328552246094,141.68788146972656,11.027761459350586,806.713623046875,801.30810546875,28
58.706741333007812,348.15716552734375,348.15716552734375,293.5599365234375,3.7678415775299072,168.9869384765625,14.614812850952148,801,694.92584228515625,28
59.207374572753906,357.77398681640625,357.77398681640625,282.53359985351562,0,171.21530151367188,15.274116516113281,801,697.21527099609375,28
59.707145690917969,368.67727661132812,368.67727661132812,296.79910278320312,0,153.88119506835938,3.9447391033172607,801,700.7100830078125,28
59.106330871582031,355.74588012695312,355.74588012695312,298.1519775390625,0,148.1278076171875,4.8119544982910156,801,717.17474365234375,28
52.172843933105469,213.54743957519531,213.54743957519531,355.15982055664062,8.8402233123779297,149.48320007324219,10.545988082885742,801,786.4359130859375,28
66.457389831542969,519.1434326171875,519.1434326171875,157.25485229492188,1.0179061889648438,189.35403442382812,22.821575164794922,801,634.420654296875,28
56.605701446533203,301.87200927734375,301.87200927734375,346.43045043945312,0,151.99264526367188,8.9382553100585938,801,714.7791748046875,28
65.761978149414062,504.96044921875,504.96044921875,207.93505859375,0,155.87759399414062,4.0630130767822266,801,651.17645263671875,28
60.358741760253906,382.87741088867188,382.87741088867188,288.1939697265625,0,149.23760986328125,3.9653630256652832,801,699.73809814453125,28
50.819221496582031,195.46246337890625,195.46246337890625,359.39999389648438,2.5451903343200684,136.82369995117188,4.6064400672912598,809.16912841796875,817.0054931640625,28
54.232254028320312,251.87644958496094,251.87644958496094,358.50808715820312,0,142.26887512207031,3.7494566440582275,801,767.60955810546875,28
50.979885101318359,198.39910888671875,198.39910888671875,356.46295166015625,0,135.96707153320312,5.086522102355957,802.37542724609375,826.7213134765625,28
50.501930236816406,191.29832458496094,191.29832458496094,359.39999389648438,29.701984405517578,133.9088134765625,5.1292338371276855,804.85064697265625,800.72332763671875,28
65.806533813476562,505.46829223632812,505.46829223632812,187.56732177734375,0,162.41867065429688,8.4536857604980469,801,660.10443115234375,28
58.906990051269531,350.90512084960938,350.90512084960938,284.85211181640625,0,165.44184875488281,13.9132080078125,801,708.90008544921875,28
52.265056610107422,214.81463623046875,214.81463623046875,359.39999389648438,7.2868928909301758,150.3702392578125,10.582104682922363,804.057373046875,778.501220703125,28
60.118751525878906,377.91888427734375,377.91888427734375,279.9295654296875,0,150.03668212890625,2.2206659317016602,801,713.90667724609375,28
